date,time,unixtime,hp_pressure,lp_pressure,condensing_temp,evaporating_temp,liquid_temp,subcooling,suction_temp,superheat,oil_pressure,discharge_temp,condenser_air_inlet_temp,condenser_air_outlet_temp,evaporator_air_inlet_temp,evaporator_air_outlet_temp,condenser_water_inlet_temp,condenser_water_outlet_temp,evaporator_water_inlet_temp,evaporator_water_outlet_temp,L1_comp_current,L2_comp_current,L3_comp_current
12-07-21,18:55:32,1626116132,9.27,2.08,40.12,1.61,36.05,4.07,3.73,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:33,1626116133,9.26,2.08,40.08,1.59,36.09,3.98,3.73,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:34,1626116134,9.25,2.08,40.05,1.55,36.12,3.93,3.74,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:35,1626116135,9.24,2.08,40.00,1.55,36.14,3.86,3.73,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:36,1626116136,9.24,2.07,40.00,1.53,36.16,3.83,3.73,2.20,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:37,1626116137,9.24,2.07,40.00,1.48,36.18,3.82,3.73,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:38,1626116138,9.22,2.07,39.95,1.49,36.20,3.75,3.73,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:39,1626116139,9.22,2.07,39.94,1.50,36.21,3.73,3.72,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:40,1626116140,9.22,2.06,39.94,1.44,36.25,3.69,3.72,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:41,1626116141,9.22,2.06,39.92,1.45,36.27,3.65,3.71,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:42,1626116142,9.22,2.06,39.92,1.42,36.28,3.64,3.70,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:43,1626116143,9.21,2.06,39.89,1.40,36.31,3.58,3.70,2.30,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:44,1626116144,9.20,2.06,39.88,1.43,36.34,3.53,3.70,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:45,1626116145,9.20,2.06,39.88,1.41,36.36,3.52,3.70,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:46,1626116146,9.20,2.06,39.87,1.44,36.38,3.48,3.69,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:47,1626116147,9.19,2.06,39.84,1.41,36.41,3.43,3.69,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:48,1626116148,9.19,2.06,39.84,1.39,36.41,3.43,3.68,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:49,1626116149,9.18,2.06,39.81,1.41,36.40,3.41,3.67,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:50,1626116150,9.18,2.05,39.79,1.37,36.40,3.39,3.68,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:51,1626116151,9.17,2.05,39.77,1.37,36.38,3.40,3.67,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:52,1626116152,9.16,2.06,39.73,1.38,36.35,3.37,3.66,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:53,1626116153,9.15,2.05,39.68,1.34,36.31,3.37,3.66,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:54,1626116154,9.14,2.05,39.66,1.36,36.30,3.36,3.66,2.30,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:55,1626116155,9.13,2.05,39.59,1.33,36.29,3.30,3.66,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:56,1626116156,9.13,2.05,39.59,1.32,36.27,3.32,3.65,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:57,1626116157,9.12,2.05,39.56,1.31,36.27,3.29,3.64,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:58,1626116158,9.10,2.05,39.50,1.29,36.26,3.25,3.64,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:55:59,1626116159,9.09,2.04,39.46,1.26,36.25,3.21,3.64,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:00,1626116160,9.09,2.04,39.44,1.27,36.24,3.20,3.63,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:01,1626116161,9.07,2.04,39.39,1.20,36.24,3.15,3.63,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:02,1626116162,9.06,2.04,39.34,1.19,36.23,3.10,3.62,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:03,1626116163,9.04,2.04,39.28,1.20,36.21,3.07,3.62,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:04,1626116164,9.02,2.03,39.22,1.18,36.18,3.04,3.61,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:05,1626116165,9.01,2.03,39.16,1.18,36.15,3.01,3.61,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:06,1626116166,8.99,2.03,39.09,1.16,36.09,2.99,3.60,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:07,1626116167,8.97,2.03,39.02,1.12,36.02,3.00,3.60,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:08,1626116168,8.96,2.03,38.97,1.12,35.96,3.01,3.59,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:09,1626116169,8.93,2.03,38.89,1.11,35.91,2.98,3.59,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:10,1626116170,8.92,2.02,38.82,1.07,35.85,2.97,3.59,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:11,1626116171,8.89,2.02,38.72,1.05,35.80,2.92,3.59,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:12,1626116172,8.86,2.02,38.62,1.01,35.76,2.86,3.57,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:13,1626116173,8.84,2.01,38.53,0.98,35.74,2.79,3.57,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:14,1626116174,8.82,2.01,38.46,0.95,35.70,2.75,3.56,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:15,1626116175,8.78,2.00,38.33,0.90,35.67,2.66,3.56,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:16,1626116176,8.75,2.00,38.21,0.86,35.63,2.59,3.55,2.70,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:17,1626116177,8.71,2.00,38.06,0.83,35.58,2.48,3.54,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:18,1626116178,8.69,1.99,37.96,0.78,35.52,2.44,3.53,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:19,1626116179,8.65,1.98,37.82,0.71,35.45,2.38,3.53,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:20,1626116180,8.61,1.98,37.68,0.67,35.39,2.29,3.52,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:21,1626116181,8.58,1.97,37.55,0.62,35.31,2.24,3.52,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:22,1626116182,8.53,1.97,37.38,0.57,35.23,2.15,3.51,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:23,1626116183,8.48,1.96,37.19,0.51,35.18,2.01,3.50,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:24,1626116184,8.45,1.95,37.05,0.43,35.10,1.95,3.48,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:25,1626116185,8.41,1.94,36.90,0.36,35.01,1.90,3.48,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:26,1626116186,8.38,1.94,36.78,0.31,34.90,1.88,3.47,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:27,1626116187,8.35,1.94,36.66,0.28,34.81,1.85,3.45,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:28,1626116188,8.32,1.93,36.55,0.25,34.72,1.83,3.45,3.20,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:29,1626116189,8.29,1.93,36.44,0.20,34.62,1.82,3.43,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:30,1626116190,8.26,1.92,36.31,0.17,34.55,1.77,3.42,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:31,1626116191,8.23,1.92,36.21,0.16,34.48,1.73,3.41,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:32,1626116192,8.20,1.92,36.10,0.15,34.40,1.71,3.40,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:33,1626116193,8.18,1.92,36.01,0.12,34.33,1.68,3.39,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:34,1626116194,8.16,1.92,35.94,0.11,34.24,1.70,3.38,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:35,1626116195,8.14,1.92,35.87,0.09,34.15,1.72,3.37,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:36,1626116196,8.13,1.91,35.80,0.05,34.05,1.75,3.36,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:37,1626116197,8.11,1.91,35.73,-0.01,33.96,1.77,3.35,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:38,1626116198,8.10,1.90,35.69,-0.02,33.88,1.81,3.34,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:39,1626116199,8.08,1.90,35.63,-0.04,33.81,1.82,3.34,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:40,1626116200,8.07,1.89,35.60,-0.12,33.73,1.86,3.32,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:41,1626116201,8.07,1.89,35.60,-0.19,33.66,1.94,3.31,3.50,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:42,1626116202,8.09,1.87,35.66,-0.30,33.59,2.06,3.30,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:43,1626116203,8.11,1.87,35.74,-0.36,33.52,2.23,3.30,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:44,1626116204,8.13,1.86,35.82,-0.44,33.44,2.38,3.29,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:45,1626116205,8.18,1.86,36.03,-0.42,33.39,2.64,3.28,3.70,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:46,1626116206,8.29,1.87,36.44,-0.39,33.38,3.06,3.27,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:47,1626116207,8.39,1.88,36.82,-0.27,33.41,3.41,3.25,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:48,1626116208,8.46,1.89,37.09,-0.19,33.41,3.68,3.25,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:49,1626116209,8.56,1.90,37.47,-0.04,33.38,4.09,3.23,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:50,1626116210,8.60,1.92,37.62,0.13,33.32,4.30,3.23,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:51,1626116211,8.61,1.94,37.67,0.30,33.23,4.45,3.23,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:52,1626116212,8.65,1.95,37.84,0.43,33.11,4.73,3.23,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:53,1626116213,8.67,1.97,37.89,0.60,32.98,4.92,3.22,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:54,1626116214,8.65,1.98,37.83,0.71,32.84,4.99,3.21,2.50,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:55,1626116215,8.67,1.99,37.90,0.80,32.66,5.24,3.21,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:56,1626116216,8.65,2.00,37.84,0.89,32.53,5.31,3.21,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:57,1626116217,8.68,2.01,37.95,0.98,32.46,5.49,3.21,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:58,1626116218,8.75,2.02,38.21,1.04,32.41,5.81,3.21,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:56:59,1626116219,8.78,2.02,38.30,1.09,32.33,5.98,3.21,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:00,1626116220,8.84,2.03,38.53,1.15,32.30,6.23,3.22,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:01,1626116221,8.86,2.03,38.63,1.17,32.26,6.37,3.22,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:02,1626116222,8.91,2.04,38.79,1.21,32.19,6.60,3.23,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:03,1626116223,8.96,2.04,38.97,1.25,32.08,6.89,3.23,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:04,1626116224,8.99,2.04,39.10,1.25,32.05,7.05,3.23,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:05,1626116225,9.05,2.05,39.33,1.28,32.06,7.26,3.23,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:06,1626116226,9.10,2.05,39.49,1.30,32.05,7.43,3.24,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:07,1626116227,9.11,2.05,39.54,1.31,32.02,7.52,3.25,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:08,1626116228,9.13,2.05,39.59,1.33,31.98,7.62,3.26,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:09,1626116229,9.17,2.05,39.76,1.37,31.91,7.85,3.26,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:10,1626116230,9.21,2.05,39.88,1.33,31.85,8.03,3.27,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:11,1626116231,9.22,2.06,39.92,1.39,31.80,8.12,3.27,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:12,1626116232,9.25,2.06,40.05,1.39,31.74,8.31,3.28,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:13,1626116233,9.28,2.06,40.15,1.41,31.71,8.44,3.28,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:14,1626116234,9.32,2.06,40.29,1.42,31.72,8.57,3.30,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:15,1626116235,9.34,2.06,40.38,1.43,31.73,8.65,3.30,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:16,1626116236,9.36,2.06,40.44,1.42,31.75,8.69,3.31,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:17,1626116237,9.42,2.07,40.66,1.48,31.77,8.90,3.31,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:18,1626116238,9.41,2.07,40.63,1.51,31.79,8.84,3.31,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:19,1626116239,9.44,2.07,40.74,1.50,31.82,8.92,3.32,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:20,1626116240,9.48,2.07,40.88,1.50,31.85,9.03,3.32,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:21,1626116241,9.53,2.07,41.03,1.52,31.87,9.16,3.34,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:22,1626116242,9.54,2.07,41.09,1.53,31.89,9.20,3.34,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:23,1626116243,9.55,2.07,41.13,1.54,31.92,9.20,3.34,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:24,1626116244,9.58,2.08,41.23,1.55,31.95,9.28,3.35,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:25,1626116245,9.62,2.08,41.37,1.56,31.98,9.38,3.35,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:26,1626116246,9.64,2.08,41.42,1.60,32.03,9.39,3.36,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:27,1626116247,9.66,2.08,41.50,1.60,32.09,9.42,3.37,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:28,1626116248,9.69,2.08,41.61,1.60,32.12,9.50,3.37,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:29,1626116249,9.69,2.08,41.60,1.60,32.13,9.47,3.38,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:30,1626116250,9.70,2.08,41.64,1.63,32.15,9.49,3.39,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:31,1626116251,9.74,2.08,41.78,1.60,32.16,9.63,3.40,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:32,1626116252,9.73,2.09,41.77,1.64,32.19,9.58,3.41,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:33,1626116253,9.75,2.09,41.81,1.65,32.23,9.58,3.41,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:34,1626116254,9.74,2.09,41.77,1.64,32.27,9.50,3.41,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:35,1626116255,9.76,2.09,41.84,1.65,32.33,9.51,3.41,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:36,1626116256,9.73,2.09,41.74,1.65,32.38,9.37,3.42,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:37,1626116257,9.73,2.09,41.77,1.64,32.41,9.36,3.43,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:38,1626116258,9.77,2.09,41.89,1.66,32.45,9.44,3.44,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:39,1626116259,9.75,2.09,41.81,1.64,32.50,9.31,3.44,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:40,1626116260,9.72,2.09,41.72,1.66,32.53,9.19,3.45,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:41,1626116261,9.70,2.08,41.66,1.63,32.55,9.10,3.45,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:42,1626116262,9.69,2.09,41.60,1.67,32.59,9.02,3.46,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:43,1626116263,9.68,2.09,41.56,1.66,32.62,8.94,3.46,1.80,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:44,1626116264,9.67,2.09,41.53,1.68,32.61,8.92,3.47,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:45,1626116265,9.65,2.08,41.48,1.63,32.62,8.86,3.48,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:46,1626116266,9.65,2.08,41.46,1.63,32.66,8.80,3.48,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:47,1626116267,9.62,2.08,41.36,1.63,32.70,8.66,3.48,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:48,1626116268,9.60,2.08,41.31,1.63,32.73,8.58,3.48,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:49,1626116269,9.60,2.08,41.28,1.60,32.76,8.52,3.49,1.90,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:50,1626116270,9.57,2.08,41.18,1.63,32.73,8.44,3.49,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:51,1626116271,9.57,2.08,41.19,1.63,32.71,8.48,3.50,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:52,1626116272,9.54,2.08,41.09,1.61,32.70,8.39,3.50,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:53,1626116273,9.53,2.08,41.03,1.60,32.72,8.31,3.51,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:54,1626116274,9.52,2.08,41.02,1.59,32.75,8.27,3.50,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:55,1626116275,9.49,2.08,40.90,1.57,32.81,8.09,3.51,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:56,1626116276,9.49,2.08,40.89,1.60,32.90,7.99,3.51,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:57,1626116277,9.46,2.08,40.80,1.55,32.97,7.83,3.51,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:58,1626116278,9.44,2.07,40.73,1.54,33.05,7.68,3.52,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:57:59,1626116279,9.44,2.08,40.71,1.55,33.14,7.57,3.52,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:00,1626116280,9.40,2.08,40.57,1.56,33.27,7.30,3.52,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:01,1626116281,9.40,2.08,40.57,1.56,33.41,7.16,3.52,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:02,1626116282,9.36,2.07,40.44,1.52,33.55,6.88,3.52,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:03,1626116283,9.36,2.07,40.45,1.52,33.70,6.76,3.52,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:04,1626116284,9.35,2.07,40.39,1.53,33.85,6.54,3.52,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:05,1626116285,9.34,2.07,40.37,1.47,33.98,6.40,3.52,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:06,1626116286,9.32,2.06,40.30,1.41,34.07,6.23,3.52,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:07,1626116287,9.32,2.05,40.30,1.32,34.16,6.14,3.52,2.20,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:08,1626116288,9.31,2.05,40.24,1.32,34.25,5.99,3.52,2.20,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:09,1626116289,9.29,2.04,40.20,1.23,34.35,5.85,3.52,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:10,1626116290,9.29,2.03,40.18,1.17,34.43,5.75,3.52,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:11,1626116291,9.31,2.03,40.24,1.12,34.52,5.73,3.51,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:12,1626116292,9.29,2.02,40.20,1.06,34.59,5.61,3.51,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:13,1626116293,9.30,2.02,40.21,1.06,34.67,5.54,3.50,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:14,1626116294,9.29,2.02,40.17,1.01,34.78,5.39,3.50,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:15,1626116295,9.29,2.01,40.19,0.97,34.91,5.28,3.49,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:16,1626116296,9.30,2.01,40.21,0.94,35.03,5.18,3.48,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:17,1626116297,9.30,2.00,40.21,0.87,35.13,5.08,3.47,2.60,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:18,1626116298,9.30,2.00,40.21,0.85,35.20,5.01,3.46,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:19,1626116299,9.29,1.99,40.19,0.79,35.26,4.93,3.45,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:20,1626116300,9.29,1.99,40.18,0.74,35.32,4.86,3.45,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:21,1626116301,9.28,1.98,40.15,0.70,35.39,4.76,3.43,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:22,1626116302,9.27,1.98,40.13,0.68,35.45,4.68,3.42,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:23,1626116303,9.27,1.97,40.13,0.62,35.55,4.58,3.41,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:24,1626116304,9.27,1.97,40.10,0.59,35.66,4.44,3.40,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:25,1626116305,9.27,1.97,40.10,0.56,35.73,4.37,3.39,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:26,1626116306,9.26,1.96,40.08,0.52,35.79,4.29,3.37,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:27,1626116307,9.26,1.96,40.08,0.52,35.86,4.22,3.36,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:28,1626116308,9.25,1.96,40.04,0.48,35.94,4.10,3.34,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:29,1626116309,9.24,1.95,40.01,0.45,36.01,4.00,3.34,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:30,1626116310,9.24,1.96,40.01,0.46,36.05,3.96,3.32,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:31,1626116311,9.23,1.95,39.98,0.41,36.09,3.90,3.30,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:32,1626116312,9.22,1.95,39.95,0.40,36.10,3.84,3.30,2.90,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:33,1626116313,9.22,1.95,39.93,0.39,36.14,3.79,3.29,2.90,0,0,0,0,0,0,0,0,0,0,0,0,0
12-07-21,18:58:34,1626116314,9.21,1.94,39.91,0.36,36.19,3.72,3.27,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0
